description,attribute,metric,value
Positivity Data from Clinical Laboratories,2020-04-13,Count of people tested by non-CDPHE (commercial) lab,971
Positivity Data from Clinical Laboratories,2020-04-13,Percent Positivity,24.45
Positivity Data from Clinical Laboratories,2020-04-13,Three-day Moving Average of Percent Positivity,19.62
Positivity Data from Clinical Laboratories,2020-04-13,Total Tests per 100k People,19.25
Positivity Data from Clinical Laboratories,2020-04-14,Count of people tested by CDPHE lab,142
Positivity Data from Clinical Laboratories,2020-04-14,Count of people tested by non-CDPHE (commercial) lab,1079
Positivity Data from Clinical Laboratories,2020-04-14,Percent Positivity,23.59
Positivity Data from Clinical Laboratories,2020-04-14,Three-day Moving Average of Percent Positivity,22.52
Positivity Data from Clinical Laboratories,2020-04-14,Total Tests per 100k People,21.44
Positivity Data from Clinical Laboratories,2020-04-15,Count of people tested by CDPHE lab,293
Positivity Data from Clinical Laboratories,2020-04-15,Count of people tested by non-CDPHE (commercial) lab,1238
Positivity Data from Clinical Laboratories,2020-04-15,Percent Positivity,25.87
Positivity Data from Clinical Laboratories,2020-04-15,Three-day Moving Average of Percent Positivity,24.64
Positivity Data from Clinical Laboratories,2020-04-15,Total Tests per 100k People,26.89
Positivity Data from Clinical Laboratories,2020-04-16,Count of people tested by CDPHE lab,195
Positivity Data from Clinical Laboratories,2020-04-16,Count of people tested by non-CDPHE (commercial) lab,1563
Positivity Data from Clinical Laboratories,2020-04-16,Percent Positivity,18.89
Positivity Data from Clinical Laboratories,2020-04-16,Three-day Moving Average of Percent Positivity,22.78
Positivity Data from Clinical Laboratories,2020-04-16,Total Tests per 100k People,30.87
Positivity Data from Clinical Laboratories,2020-04-17,Count of people tested by CDPHE lab,196
Positivity Data from Clinical Laboratories,2020-04-17,Count of people tested by non-CDPHE (commercial) lab,1542
Positivity Data from Clinical Laboratories,2020-04-17,Percent Positivity,22.61
Positivity Data from Clinical Laboratories,2020-04-17,Three-day Moving Average of Percent Positivity,22.46
Positivity Data from Clinical Laboratories,2020-04-17,Total Tests per 100k People,30.52
Positivity Data from Clinical Laboratories,2020-04-18,Count of people tested by CDPHE lab,488
Positivity Data from Clinical Laboratories,2020-04-18,Count of people tested by non-CDPHE (commercial) lab,1479
Positivity Data from Clinical Laboratories,2020-04-18,Percent Positivity,12.56
Positivity Data from Clinical Laboratories,2020-04-18,Three-day Moving Average of Percent Positivity,18.02
Positivity Data from Clinical Laboratories,2020-04-18,Total Tests per 100k People,34.54
Positivity Data from Clinical Laboratories,2020-04-19,Count of people tested by CDPHE lab,396
Positivity Data from Clinical Laboratories,2020-04-19,Count of people tested by non-CDPHE (commercial) lab,1223
Positivity Data from Clinical Laboratories,2020-04-19,Percent Positivity,17.97
Positivity Data from Clinical Laboratories,2020-04-19,Three-day Moving Average of Percent Positivity,17.71
Positivity Data from Clinical Laboratories,2020-04-19,Total Tests per 100k People,28.43
Positivity Data from Clinical Laboratories,2020-04-20,Count of people tested by CDPHE lab,426
Positivity Data from Clinical Laboratories,2020-04-20,Count of people tested by non-CDPHE (commercial) lab,1134
Positivity Data from Clinical Laboratories,2020-04-20,Percent Positivity,15.83
Positivity Data from Clinical Laboratories,2020-04-20,Three-day Moving Average of Percent Positivity,15.45
Positivity Data from Clinical Laboratories,2020-04-20,Total Tests per 100k People,27.4
Positivity Data from Clinical Laboratories,2020-04-21,Count of people tested by CDPHE lab,452
Positivity Data from Clinical Laboratories,2020-04-21,Count of people tested by non-CDPHE (commercial) lab,1748
Positivity Data from Clinical Laboratories,2020-04-21,Percent Positivity,15.73
Positivity Data from Clinical Laboratories,2020-04-21,Three-day Moving Average of Percent Positivity,16.51
Positivity Data from Clinical Laboratories,2020-04-21,Total Tests per 100k People,38.64
Positivity Data from Clinical Laboratories,2020-04-22,Count of people tested by CDPHE lab,425
Positivity Data from Clinical Laboratories,2020-04-22,Count of people tested by non-CDPHE (commercial) lab,1601
Positivity Data from Clinical Laboratories,2020-04-22,Percent Positivity,16.93
Positivity Data from Clinical Laboratories,2020-04-22,Three-day Moving Average of Percent Positivity,16.16
Positivity Data from Clinical Laboratories,2020-04-22,Total Tests per 100k People,35.58
Positivity Data from Clinical Laboratories,2020-04-23,Count of people tested by CDPHE lab,675
Positivity Data from Clinical Laboratories,2020-04-23,Count of people tested by non-CDPHE (commercial) lab,4656
Positivity Data from Clinical Laboratories,2020-04-23,Percent Positivity,14.86
Positivity Data from Clinical Laboratories,2020-04-23,Three-day Moving Average of Percent Positivity,15.84
Positivity Data from Clinical Laboratories,2020-04-23,Total Tests per 100k People,93.62
Positivity Data from Clinical Laboratories,2020-04-24,Count of people tested by CDPHE lab,611
Positivity Data from Clinical Laboratories,2020-04-24,Count of people tested by non-CDPHE (commercial) lab,2599
Positivity Data from Clinical Laboratories,2020-04-24,Percent Positivity,17.76
Positivity Data from Clinical Laboratories,2020-04-24,Three-day Moving Average of Percent Positivity,16.52
Positivity Data from Clinical Laboratories,2020-04-24,Total Tests per 100k People,56.37
Positivity Data from Clinical Laboratories,2020-04-25,Count of people tested by CDPHE lab,702
Positivity Data from Clinical Laboratories,2020-04-25,Count of people tested by non-CDPHE (commercial) lab,2545
Positivity Data from Clinical Laboratories,2020-04-25,Percent Positivity,13.52
Positivity Data from Clinical Laboratories,2020-04-25,Three-day Moving Average of Percent Positivity,15.38
Positivity Data from Clinical Laboratories,2020-04-25,Total Tests per 100k People,57.02
Positivity Data from Clinical Laboratories,2020-04-26,Count of people tested by CDPHE lab,568
Positivity Data from Clinical Laboratories,2020-04-26,Count of people tested by non-CDPHE (commercial) lab,2196
Positivity Data from Clinical Laboratories,2020-04-26,Percent Positivity,14.04
Positivity Data from Clinical Laboratories,2020-04-26,Three-day Moving Average of Percent Positivity,15.11
Positivity Data from Clinical Laboratories,2020-04-26,Total Tests per 100k People,48.54
Positivity Data from Clinical Laboratories,2020-04-27,Count of people tested by CDPHE lab,773
Positivity Data from Clinical Laboratories,2020-04-27,Count of people tested by non-CDPHE (commercial) lab,2156
Positivity Data from Clinical Laboratories,2020-04-27,Percent Positivity,14.61
Positivity Data from Clinical Laboratories,2020-04-27,Three-day Moving Average of Percent Positivity,14.06
Positivity Data from Clinical Laboratories,2020-04-27,Total Tests per 100k People,51.44
Positivity Data from Clinical Laboratories,2020-04-28,Count of people tested by CDPHE lab,461
Positivity Data from Clinical Laboratories,2020-04-28,Count of people tested by non-CDPHE (commercial) lab,2565
Positivity Data from Clinical Laboratories,2020-04-28,Percent Positivity,12.52
Positivity Data from Clinical Laboratories,2020-04-28,Three-day Moving Average of Percent Positivity,13.72
Positivity Data from Clinical Laboratories,2020-04-28,Total Tests per 100k People,53.14
Positivity Data from Clinical Laboratories,2020-04-29,Count of people tested by CDPHE lab,434
Positivity Data from Clinical Laboratories,2020-04-29,Count of people tested by non-CDPHE (commercial) lab,3060
Positivity Data from Clinical Laboratories,2020-04-29,Percent Positivity,19.61
Positivity Data from Clinical Laboratories,2020-04-29,Three-day Moving Average of Percent Positivity,15.58
Positivity Data from Clinical Laboratories,2020-04-29,Total Tests per 100k People,61.36
Positivity Data from Clinical Laboratories,2020-04-30,Count of people tested by CDPHE lab,735
Positivity Data from Clinical Laboratories,2020-04-30,Count of people tested by non-CDPHE (commercial) lab,2742
Positivity Data from Clinical Laboratories,2020-04-30,Percent Positivity,11.3
Positivity Data from Clinical Laboratories,2020-04-30,Three-day Moving Average of Percent Positivity,14.48
Positivity Data from Clinical Laboratories,2020-04-30,Total Tests per 100k People,61.06
Positivity Data from Clinical Laboratories,2020-05-01,Count of people tested by CDPHE lab,437
Positivity Data from Clinical Laboratories,2020-05-01,Count of people tested by non-CDPHE (commercial) lab,2942
Positivity Data from Clinical Laboratories,2020-05-01,Percent Positivity,11.99
Positivity Data from Clinical Laboratories,2020-05-01,Three-day Moving Average of Percent Positivity,14.3
Positivity Data from Clinical Laboratories,2020-05-01,Total Tests per 100k People,59.34
Positivity Data from Clinical Laboratories,2020-05-02,Count of people tested by CDPHE lab,610
Positivity Data from Clinical Laboratories,2020-05-02,Count of people tested by non-CDPHE (commercial) lab,2960
Positivity Data from Clinical Laboratories,2020-05-02,Percent Positivity,10.64
Positivity Data from Clinical Laboratories,2020-05-02,Three-day Moving Average of Percent Positivity,11.31
Positivity Data from Clinical Laboratories,2020-05-02,Total Tests per 100k People,62.69
Positivity Data from Clinical Laboratories,2020-05-03,Count of people tested by CDPHE lab,312
Positivity Data from Clinical Laboratories,2020-05-03,Count of people tested by non-CDPHE (commercial) lab,1883
Positivity Data from Clinical Laboratories,2020-05-03,Percent Positivity,9.16
Positivity Data from Clinical Laboratories,2020-05-03,Three-day Moving Average of Percent Positivity,10.6
Positivity Data from Clinical Laboratories,2020-05-03,Total Tests per 100k People,38.55
Positivity Data from Clinical Laboratories,2020-05-04,Count of people tested by CDPHE lab,122
Positivity Data from Clinical Laboratories,2020-05-04,Count of people tested by non-CDPHE (commercial) lab,2966
Positivity Data from Clinical Laboratories,2020-05-04,Percent Positivity,10.1
Positivity Data from Clinical Laboratories,2020-05-04,Three-day Moving Average of Percent Positivity,9.97
Positivity Data from Clinical Laboratories,2020-05-04,Total Tests per 100k People,54.23
Positivity Data from Clinical Laboratories,2020-05-05,Count of people tested by CDPHE lab,318
Positivity Data from Clinical Laboratories,2020-05-05,Count of people tested by non-CDPHE (commercial) lab,2931
Positivity Data from Clinical Laboratories,2020-05-05,Percent Positivity,9.2
Positivity Data from Clinical Laboratories,2020-05-05,Three-day Moving Average of Percent Positivity,9.49
Positivity Data from Clinical Laboratories,2020-05-05,Total Tests per 100k People,57.06
Positivity Data from Clinical Laboratories,Note,May not include all negative results.,NA
Positivity Data from Clinical Laboratories,Note,Individuals with serology-positive tests are not included in daily case counts until they are confirmed to have had COVID-like symptoms.,NA
Positivity Data from Clinical Laboratories,Note,Includes only tests from labs that participate in electronic lab reporting.,NA
Daily Serology Data From Clinical Laboratories,2020-04-20,Number of negative tests,1
Daily Serology Data From Clinical Laboratories,2020-04-20,Number of positive tests,0
Daily Serology Data From Clinical Laboratories,2020-04-21,Number of negative tests,38
Daily Serology Data From Clinical Laboratories,2020-04-21,Number of positive tests,0
Daily Serology Data From Clinical Laboratories,2020-04-22,Number of negative tests,22
Daily Serology Data From Clinical Laboratories,2020-04-22,Number of positive tests,10
Daily Serology Data From Clinical Laboratories,2020-04-23,Number of negative tests,114
Daily Serology Data From Clinical Laboratories,2020-04-23,Number of positive tests,28
Daily Serology Data From Clinical Laboratories,2020-04-24,Number of negative tests,396
Daily Serology Data From Clinical Laboratories,2020-04-24,Number of positive tests,46
Daily Serology Data From Clinical Laboratories,2020-04-25,Number of negative tests,612
Daily Serology Data From Clinical Laboratories,2020-04-25,Number of positive tests,57
Daily Serology Data From Clinical Laboratories,2020-04-26,Number of negative tests,722
Daily Serology Data From Clinical Laboratories,2020-04-26,Number of positive tests,56
Daily Serology Data From Clinical Laboratories,2020-04-27,Number of negative tests,187
Daily Serology Data From Clinical Laboratories,2020-04-27,Number of positive tests,33
Daily Serology Data From Clinical Laboratories,2020-04-28,Number of negative tests,597
Daily Serology Data From Clinical Laboratories,2020-04-28,Number of positive tests,76
Daily Serology Data From Clinical Laboratories,2020-04-29,Number of negative tests,1121
Daily Serology Data From Clinical Laboratories,2020-04-29,Number of positive tests,126
Daily Serology Data From Clinical Laboratories,2020-04-30,Number of negative tests,1556
Daily Serology Data From Clinical Laboratories,2020-04-30,Number of positive tests,152
Daily Serology Data From Clinical Laboratories,2020-05-01,Number of negative tests,1612
Daily Serology Data From Clinical Laboratories,2020-05-01,Number of positive tests,180
Daily Serology Data From Clinical Laboratories,2020-05-02,Number of negative tests,1747
Daily Serology Data From Clinical Laboratories,2020-05-02,Number of positive tests,147
Daily Serology Data From Clinical Laboratories,2020-05-03,Number of negative tests,481
Daily Serology Data From Clinical Laboratories,2020-05-03,Number of positive tests,56
Daily Serology Data From Clinical Laboratories,2020-05-04,Number of negative tests,1860
Daily Serology Data From Clinical Laboratories,2020-05-04,Number of positive tests,174
Daily Serology Data From Clinical Laboratories,2020-05-05,Number of negative tests,603
Daily Serology Data From Clinical Laboratories,2020-05-05,Number of positive tests,68
Daily Serology Data From Clinical Laboratories,Note,May not include all negative results.,NA
